-0.050000 -0.000000
0.050000 0.000000
0.150000 0.000597
0.250000 0.000597
0.350000 0.001193
0.450000 0.001193
0.550000 0.001790
0.650000 0.001790
0.750000 0.002387
0.850000 0.002387
0.950000 0.002983
1.050000 0.002983
1.150000 0.003580
1.250000 0.003580
1.350000 0.004176
1.450000 0.004176
1.550000 0.004773
1.650000 0.004773
1.750000 0.005370
1.850000 0.005370
1.950000 0.005966
2.050000 0.005966
2.150000 0.006563
2.250000 0.006563
2.350000 0.007159
2.450000 0.007159
2.550000 0.007756
2.650000 0.007756
2.750000 0.008352
2.850000 0.008352
2.950000 0.008949
3.050000 0.008949
3.150000 0.009545
3.250000 0.009545
3.350000 0.010142
3.450000 0.010142
3.550000 0.010738
3.650000 0.010738
3.750000 0.011335
3.850000 0.011335
3.950000 0.011931
4.050000 0.011931
4.150000 0.012527
4.250000 0.012527
4.350000 0.013124
4.450000 0.013124
4.550000 0.013720
4.650000 0.013720
4.750000 0.014316
4.850000 0.014316
4.950000 0.014912
5.050000 0.014912
5.150000 0.015509
5.250000 0.015509
5.350000 0.016105
5.450000 0.016105
5.550000 0.016701
5.650000 0.016701
5.750000 0.017297
5.850000 0.017297
5.950000 0.017893
6.050000 0.017893
6.150000 0.018489
6.250000 0.018489
6.350000 0.019085
6.450000 0.019085
6.550000 0.019680
6.650000 0.019680
6.750000 0.020276
6.850000 0.020276
6.950000 0.020872
7.050000 0.020872
7.150000 0.021468
7.250000 0.021468
7.350000 0.022063
7.450000 0.022063
7.550000 0.022659
7.650000 0.022659
7.750000 0.023254
7.850000 0.023254
7.950000 0.023850
8.050000 0.023850
8.150000 0.024445
8.250000 0.024445
8.350000 0.025040
8.450000 0.025040
8.550000 0.025635
8.650000 0.025635
8.750000 0.026230
8.850000 0.026230
8.950000 0.026825
9.050000 0.026825
9.150000 0.027420
9.250000 0.027420
9.350000 0.028015
9.450000 0.028015
9.550000 0.028609
9.650000 0.028609
9.750000 0.029204
9.850000 0.029204
9.950000 0.029798
10.050000 0.029798
10.150000 0.030393
10.250000 0.030393
10.350000 0.030987
10.450000 0.030987
10.550000 0.031581
10.650000 0.031581
10.750000 0.032175
10.850000 0.032175
10.950000 0.032769
11.050000 0.032769
11.150000 0.033362
11.250000 0.033362
11.350000 0.033956
11.450000 0.033956
11.550000 0.034549
11.650000 0.034549
11.750000 0.035143
11.850000 0.035143
11.950000 0.035736
12.050000 0.035736
12.150000 0.036328
12.250000 0.036328
12.350000 0.036921
12.450000 0.036921
12.550000 0.037514
12.650000 0.037514
12.750000 0.038106
12.850000 0.038106
12.950000 0.038698
13.050000 0.038698
13.150000 0.039290
13.250000 0.039290
13.350000 0.039881
13.450000 0.039881
13.550000 0.040473
13.650000 0.040473
13.750000 0.041064
13.850000 0.041064
13.950000 0.041655
14.050000 0.041655
14.150000 0.042246
14.250000 0.042246
14.350000 0.042836
14.450000 0.042836
14.550000 0.043426
